|     name |          ra |         dec |  mag | exposure | nexp | exptime |                   start |
|   buffer |    00:00:00 |  -90:00:00. |   99 |   1x1200 |  1.0 |  1200.0 | 2024-11-23 01:51:00.000 |
|  2024kgi | 22:44:43.99 | +16:05:07.0 | 17.4 |   4x1200 |  4.0 |  1200.0 | 2024-11-23 02:16:00.000 |
| 2024abbv | 00:34:08.89 | -30:46:04.6 | 14.8 |    3x900 |  3.0 |   900.0 | 2024-11-23 03:50:45.000 |
|  2024vfo | 01:07:27.38 | +39:24:12.9 | 18.8 |   6x1200 |  6.0 |  1200.0 | 2024-11-23 04:47:15.000 |
|  2024wal | 02:42:59.46 | +11:57:28.3 | 18.5 |   6x1200 |  6.0 |  1200.0 | 2024-11-23 07:08:30.000 |
|   buffer |    00:00:00 |  -90:00:00. |   99 |   5x1200 |  5.0 |  1200.0 | 2024-11-23 09:29:45.000 |
|  2024iss | 12:59:06.14 | +28:48:42.5 | 17.5 |   4x1200 |  4.0 |  1200.0 | 2024-11-23 11:27:45.000 |
|      end |    00:00:00 |  -90:00:00. |   99 |      1x1 |  1.0 |     1.0 | 2024-11-23 13:02:30.000 |
