|       name |          ra |         dec |   mag | exposure | nexp | exptime |                   start |
|   BD174708 | 22:11:31.37 | +18:05:34.2 |   9.2 |     1x10 |  1.0 |    10.0 | 2019-08-27 10:24:00.000 |
|    2018eog | 20:28:12.03 | -03:08:11.2 |  22.5 |   3x1200 |  3.0 |  1200.0 | 2019-08-27 10:29:10.000 |
|    2019osy | 00:55:47.00 | -27:04:33.0 |  22.3 |   2x1200 |  2.0 |  1200.0 | 2019-08-27 11:38:24.000 |
|    2019krl | 01:36:49.63 | +15:46:46.1 |    21 |    3x400 |  3.0 |   400.0 | 2019-08-27 12:25:31.000 |
|    2018ivc | 02:42:41.29 | -00:00:31.8 |    22 |   3x1200 |  3.0 |  1200.0 | 2019-08-27 12:54:45.000 |
|     2018zd | 06:18:03.18 | +78:22:00.9 |    22 |    3x800 |  3.0 |   800.0 | 2019-08-27 14:03:59.000 |
| Hiltner600 | 06:45:13.40 | +02:08:14.1 | 10.45 |     1x30 |  1.0 |    30.0 | 2019-08-27 14:53:13.000 |
|    HD19445 | 03:08:25.86 | +26:20:05.7 |   7.8 |     1x10 |  1.0 |    10.0 | 2019-08-27 14:58:43.000 |
