|      name |          ra |         dec |   mag | exposure | nexp | exptime |                   start |
|      HZ44 | 13:23:35.26 | +36:07:59.5 |  11.7 |     1x60 |  1.0 |    60.0 | 2019-04-10 10:24:00.000 |
|   2018las | 10:59:52.23 | +19:47:41.8 |  19.5 |    1x900 |  1.0 |   900.0 | 2019-04-10 10:30:00.000 |
|   2017ivh | 13:39:36.25 | -11:28:55.9 |    22 |   3x1200 |  3.0 |  1200.0 | 2019-04-10 10:50:00.000 |
|    2019uo | 12:02:36.56 | +41:03:42.3 |    21 |   1x1200 |  1.0 |  1200.0 | 2019-04-10 11:59:14.000 |
|   2018aoq | 12:10:38.19 | +39:23:47.0 |  20.8 |   1x1200 |  1.0 |  1200.0 | 2019-04-10 12:24:14.000 |
|    2018gj | 16:32:02.40 | +78:12:41.1 |    22 |   4x1200 |  4.0 |  1200.0 | 2019-04-10 12:49:14.000 |
|   2017ivv | 20:28:49.84 | -04:22:57.3 |  20.8 |   1x1200 |  1.0 |  1200.0 | 2019-04-10 14:20:35.000 |
| BD33d2642 | 15:51:59.86 | +32:56:54.8 | 10.81 |     1x30 |  1.0 |    30.0 | 2019-04-10 14:45:35.000 |
|      HZ44 | 13:23:35.26 | +36:07:59.5 |  11.7 |     1x60 |  1.0 |    60.0 | 2019-04-10 14:51:05.000 |
