|    name |          ra |         dec |  mag | exposure | nexp | exptime |                   start |
|    MIRA |    00:00:00 |   -89:00:00 |   99 |    1x600 |  1.0 |   600.0 | 2020-11-18 10:08:00.000 |
| 2019jyw | 01:06:30.21 | -02:11:56.3 |   23 |   3x1200 |  3.0 |  1200.0 | 2020-11-18 10:23:00.000 |
| G191B2B | 05:05:30.60 | +52:49:54.0 | 11.9 |     1x60 |  1.0 |    60.0 | 2020-11-18 11:34:30.000 |
| 2019osl | 04:38:54.33 | +18:50:10.2 |   23 |   3x1200 |  3.0 |  1200.0 | 2020-11-18 11:40:30.000 |
|  2015bh | 09:09:35.09 | +33:07:21.4 |   23 |   4x1200 |  4.0 |  1200.0 | 2020-11-18 12:52:00.000 |
| 2019xdf | 09:27:51.81 | +68:24:42.4 |   22 |   2x1200 |  2.0 |  1200.0 | 2020-11-18 14:26:45.000 |
| Feige34 | 10:39:36.74 | +43:06:09.3 | 11.3 |     1x60 |  1.0 |    60.0 | 2020-11-18 15:15:00.000 |
|     end |    00:00:00 |  -90:00:00. |   99 |      1x1 |  1.0 |     1.0 | 2020-11-18 15:21:00.000 |
