|     name |          ra |          dec |  mag | exposure | nexp | exptime |                   start |
|    start |    00:00:00 |  -90:00:00.0 |   99 |      0x0 |  0.0 |     0.0 | 2026-02-09 11:15:00.000 |
|  2026ayt | 09:27:23.39 |  -32:00:30.9 | 14.5 |   14x200 | 14.0 |   200.0 | 2026-02-09 11:19:15.000 |
| HIP46563 | 09:29:45.61 |  -35:20:33.3 |  8.4 |     8x30 |  8.0 |    30.0 | 2026-02-09 12:20:40.000 |
| 2025aico | 11:29:16.36 |  +20:35:08.4 | 16.0 |   16x200 | 16.0 |   200.0 | 2026-02-09 12:34:55.000 |
| HIP62745 | 12:51:23.33 |  +12:22:21.9 |  8.8 |     9x30 |  9.0 |    30.0 | 2026-02-09 13:44:30.000 |
|  2023ixf | 14:03:38.56 |  +54:18:42.0 | 20.0 |   16x200 | 16.0 |   200.0 | 2026-02-09 14:00:00.000 |
| HIP66198 | 13:34:07.31 | +55:20:54.36 |  5.6 |      8x5 |  8.0 |     5.0 | 2026-02-09 15:09:35.000 |
|      end |    00:00:00 |  -90:00:00.0 |   99 |      1x1 |  1.0 |     1.0 | 2026-02-09 15:20:30.000 |
