|      name |          ra |         dec |       mag | exposure | nexp | exptime |                   start |
|  BD174708 | 22:11:31.37 | +18:05:34.2 |       9.2 |     1x10 |  1.0 |    10.0 | 2020-09-13 05:27:11.952 |
|    2019yz | 15:41:57.30 | +00:42:39.4 | 21.5-22.5 |   3x1200 |  3.0 |  1200.0 | 2020-09-13 05:32:21.952 |
| BD33d2642 | 15:51:59.86 | +32:56:54.8 |     10.81 |     1x30 |  1.0 |    30.0 | 2020-09-13 06:43:51.952 |
|   2020ekk | 16:44:45.16 | +22:30:48.0 |        21 |   1x1200 |  1.0 |  1200.0 | 2020-09-13 06:49:21.952 |
|   2019cmv | 18:57:52.99 | +45:35:24.0 |        22 |   2x1200 |  2.0 |  1200.0 | 2020-09-13 07:14:21.952 |
|   2019tua | 21:58:00.29 | +24:15:56.9 |        19 |    1x600 |  1.0 |   600.0 | 2020-09-13 08:02:36.952 |
|   2020nxt | 22:37:36.24 | +35:00:07.7 |   21.5-22 |   3x1200 |  3.0 |  1200.0 | 2020-09-13 08:17:36.952 |
|   2019iex | 23:51:03.61 | +20:08:43.7 |      21.5 |   2x1150 |  2.0 |  1150.0 | 2020-09-13 09:29:06.952 |
|  Feige110 | 23:19:58.39 | -05:09:55.8 |     11.83 |     1x60 |  1.0 |    60.0 | 2020-09-13 10:15:41.952 |
