|    name |          ra |         dec |  mag | exposure | nexp | exptime |                   start |
| 2024gqd | 17:04:32.42 | +01:20:42.7 |   21 |    2x900 |  2.0 |   900.0 | 2024-08-07 08:06:00.000 |
| 2023xbg | 20:45:47.39 | -29:31:09.7 | 20.5 |    2x900 |  2.0 |   900.0 | 2024-08-07 08:44:15.000 |
| 2023yoo | 22:01:03.14 | -13:16:29.0 |   21 |    2x900 |  2.0 |   900.0 | 2024-08-07 09:22:30.000 |
| 2023ngy | 22:18:30.18 | +29:14:41.1 |   22 |    3x900 |  3.0 |   900.0 | 2024-08-07 10:00:45.000 |
|  buffer |    00:00:00 |   +00:00:00 |   00 |   4x1200 |  4.0 |  1200.0 | 2024-08-07 10:57:15.000 |
| 2023pfz | 02:25:05.90 | +22:13:22.4 | 21.5 |    3x900 |  3.0 |   900.0 | 2024-08-07 12:32:00.000 |
| 2024dco | 03:04:19.54 | -11:54:13.6 |   21 |    2x900 |  2.0 |   900.0 | 2024-08-07 13:28:30.000 |
|     end |    00:00:00 |  -90:00:00. |   99 |      1x1 |  1.0 |     1.0 | 2024-08-07 14:06:45.000 |
