|       name |          ra |         dec |   mag | exposure | nexp | exptime |                   start |
|   Feige110 | 23:19:58.39 | -05:09:55.8 | 11.83 |     1x60 |  1.0 |    60.0 | 2023-10-12 10:08:00.000 |
|    2017gmr | 02:35:30.15 | -09:21:15.0 |    23 |   4x1200 |  4.0 |  1200.0 | 2023-10-12 10:14:00.000 |
|    2021yja | 03:24:21.17 | -21:33:56.2 |  22.5 |   3x1200 |  3.0 |  1200.0 | 2023-10-12 11:48:45.000 |
|    2022xkq | 05:05:23.71 | -11:52:56.1 |  22.5 |   3x1200 |  3.0 |  1200.0 | 2023-10-12 13:00:15.000 |
|    2023ufx | 08:24:51.57 | +21:17:43.3 |  17.5 |    1x150 |  1.0 |   150.0 | 2023-10-12 14:11:45.000 |
|    2023esp | 06:46:53.85 | +15:35:54.2 |  18.5 |    2x450 |  2.0 |   450.0 | 2023-10-12 14:19:15.000 |
|    2023bee | 08:56:11.63 | -03:19:32.0 |  18.5 |    2x450 |  2.0 |   450.0 | 2023-10-12 14:42:30.000 |
| Hiltner600 | 06:45:13.33 | +02:08:14.1 |  10.4 |     1x30 |  1.0 |    30.0 | 2023-10-12 15:05:45.000 |
|        end |    00:00:00 |  -90:00:00. |    99 |      1x1 |  1.0 |     1.0 | 2023-10-12 15:11:15.000 |
