|     name |          ra |         dec |  mag | exposure | nexp | exptime |                   start |
|   buffer |    00:00:00 |  -90:00:00. |   99 |   0x1200 |  0.0 |  1200.0 | 2026-05-25 04:42:50.187 |
|  Feige34 | 10:39:36.74 | +43:06:09.3 | 11.2 |    1x180 |  1.0 |   180.0 | 2026-05-25 04:44:35.187 |
| 2025aico | 11:29:16.36 | +20:35:08.4 | 18.5 |   6x1100 |  6.0 |  1100.0 | 2026-05-25 04:52:35.187 |
|  2026fvx | 12:14:58.06 | +63:47:16.0 | 15.5 |    4x500 |  4.0 |   500.0 | 2026-05-25 07:03:50.187 |
|  2026kid | 15:15:57.23 | +56:18:32.0 | 16.0 |    5x600 |  5.0 |   600.0 | 2026-05-25 07:51:55.187 |
|  2026ejy | 16:10:00.31 | +00:42:20.4 | 16.7 |   6x1000 |  6.0 |  1000.0 | 2026-05-25 08:59:55.187 |
| BD174708 | 22:11:31.37 | +18:05:34.2 |  9.2 |    1x135 |  1.0 |   135.0 | 2026-05-25 11:01:10.187 |
|      end |    00:00:00 |  -90:00:00. |   99 |      1x1 |  1.0 |     1.0 | 2026-05-25 11:08:25.187 |
