|       name |          ra |         dec |   mag | exposure | nexp | exptime |                   start |
|       HZ44 | 13:23:35.26 | +36:07:59.5 |  11.7 |     1x60 |  1.0 |    60.0 | 2019-05-04 10:19:00.000 |
|    2018aoq | 12:10:38.19 | +39:23:47.0 |    22 |   2x1200 |  2.0 |  1200.0 | 2019-05-04 10:25:00.000 |
|    2019cxu | 13:05:30.09 | -08:45:52.7 |    20 |    1x600 |  1.0 |   600.0 | 2019-05-04 11:12:07.000 |
|    2017ivh | 13:39:36.25 | -11:28:55.9 | 21-22 |   2x1200 |  2.0 |  1200.0 | 2019-05-04 11:27:07.000 |
|    2018giu | 20:27:49.22 | +09:54:51.9 | 20-21 |    2x900 |  2.0 |   900.0 | 2019-05-04 12:14:14.000 |
|    2017ivv | 20:28:49.84 | -04:22:57.3 |    22 |   2x1200 |  2.0 |  1200.0 | 2019-05-04 12:51:21.000 |
|    2018eog | 20:28:12.03 | -03:08:11.2 |    21 |   1x1200 |  1.0 |  1200.0 | 2019-05-04 13:38:28.000 |
| switchhour |    00:00:00 |    00:00:00 |    20 |   1x3000 |  1.0 |  3000.0 | 2019-05-04 14:03:28.000 |
|   BD284211 | 21:51:11.02 | +28:51:50.4 |  10.7 |     1x30 |  1.0 |    30.0 | 2019-05-04 14:58:28.000 |
